User-ID,city,state,Age
119541,san diego,california,29
119556,asheville,north carolina,54
119558,kansas city,kansas,23
119566,warwick,rhode island,61
119580,pensacola,florida,14
119583,cicero,indiana,19
119595,leisure city,florida,51
119631,madison,wisconsin,46
119650,marine city,michigan,29
119710,woburn,massachusetts,24
119749,omaha,nebraska,5
119750,olympia,washington,52
119768,somis,california,63
119773,virginia beach,virginia,19
119775,danville,california,49
119783,largo,florida,34
119853,willamette valley,oregon,46
119855,bothell,washington,50
119858,centennial,colorado,53
119884,santa cruz,california,14
119886,los angeles,california,18
119898,boston,massachusetts,24
119900,sherman,texas,38
119906,fresno,california,21
119923,narberth,pennsylvania,32
119973,gretna,louisiana,32
119996,jackson,wyoming,48
120023,pitman,new jersey,40
120047,hollywood,florida,46
120060,baltimore,maryland,44
120149,saint peters,missouri,17
120155,long beach,mississippi,42
120163,santa rosa,california,29
120178,olympia,washington,59
120187,arvada,colorado,34
120267,evansville,indiana,46
120283,houston,texas,22
120333,lexington,kentucky,35
120377,rochester,new york,24
120396,boyce,virginia,46
120411,charlestown,massachusetts,33
120425,makawao,hawaii,25
120472,st. paul,minnesota,26
120540,union,new jersey,49
120570,takoma park,maryland,38
120583,wrightwood,california,50
120584,miami,florida,34
120587,anchorage,alaska,31
120605,lakewood,ohio,61
120617,clovis,california,55
120620,tucson,arizona,47
120624,mountain view,california,47
120630,orlando,florida,35
120647,san jose,california,66
120657,san diego,california,17
120665,fort wright,kentucky,59
120669,forked river,new jersey,60
120671,margate,florida,46
120695,hiawatha,iowa,39
120696,san bernardino,california,31
120701,belle chasse,louisiana,62
120702,st. paul,minnesota,30
120712,kenosha,wisconsin,58
120735,chicago,illinois,44
120752,new york,new york,48
120754,hastings on hudson,new york,31
120756,delmont,pennsylvania,54
120765,chula vista,california,19
120770,fairfax,virginia,26
120771,garland,texas,49
120773,austin,texas,50
120782,west chester,pennsylvania,52
120807,corrales,new mexico,43
120817,stafford,virginia,33
120820,many,louisiana,40
120825,new brunswick,new jersey,34
120828,munster,indiana,27
120831,baton rouge,louisiana,16
120851,princeton,new jersey,51
120852,tigard,oregon,50
120860,huntsville,alabama,2
120861,kansas city,missouri,33
120873,los angeles,california,59
120908,boston,massachusetts,27
120916,valparaiso,indiana,68
120928,hutchinson,kansas,41
120966,brooklyn,new york,23
120984,winona,missouri,22
120993,las vegas,nevada,72
121011,hanford,california,54
121018,jamaica,new york,25
121033,s. deerfield,massachusetts,29
121035,rancho cordova,california,39
121050,berkeley,california,44
121057,wauwatosa,wisconsin,21
121072,sunnyvale,california,63
121083,monessen,pennsylvania,38
121088,goose creek,tennessee,55
121093,washington dc,dc,32
121101,los angeles,california,18
121114,stockholm,new jersey,56
121119,sag harbor,new york,50
121120,hartford,connecticut,31
121138,olathe,kansas,28
121143,glendale,california,31
121153,liverpool,new york,29
121160,wolcott,indiana,44
121166,modesto,california,55
121170,arlington,virginia,30
121173,flossmoor,illinois,47
121176,ames,iowa,62
121178,seymour,tennessee,47
121180,chicago,illinois,21
121182,muncie,indiana,20
121185,berkeley,california,28
121205,orlando,florida,37
121208,st.george,utah,17
121215,phoenix,arizona,54
121223,frenchtown,new jersey,46
121231,eugene,oregon,27
121234,seattle,washington,31
121251,galt,california,41
121259,birmingham,alabama,48
121275,boston,massachusetts,33
121282,chandler,arizona,32
121292,tulsa,kansas,22
121316,alpine,california,57
121332,new berlin,wisconsin,48
121335,tumwater,washington,34
121345,sharon,pennsylvania,29
121352,hoffman estates,illinois,25
121360,belvidere,new jersey,66
121377,cleveland heights,ohio,30
121383,orlando,florida,21
121389,washington,dc,35
121396,san francisco,california,41
121398,chicago,illinois,26
121407,cranbery township,pennsylvania,36
121408,virginia beach,virginia,58
121413,attleboro,massachusetts,54
121424,mason,ohio,7
121434,los angeles,california,35
121442,north little rock,arkansas,54
121448,san francisco,california,51
121454,newport,oregon,61
121455,rancho cordova,california,74
121460,rockaway township,new jersey,54
121470,oakland,california,27
121478,laporte,indiana,60
121482,houston,texas,60
121507,webster groves,missouri,53
121517,new orleans,louisiana,49
121526,garden grove,california,69
121530,frankfort,kentucky,35
121534,chicago,illinois,24
121561,davis,california,8
121587,waukesha,wisconsin,55
121594,columbia,south carolina,63
121599,perth,new york,18
121701,los angeles,california,24
121719,pawtucket,rhode island,25
121731,eastpointe,michigan,36
121751,lewis center,ohio,34
121754,chicago,illinois,28
121771,fallon,nevada,40
121779,inverness,florida,41
121786,westminster,california,58
121817,ballston spa,new york,38
121847,dartmouth,massachusetts,58
121862,montgomery,alabama,57
121864,natrona heights,pennsylvania,60
121868,raleigh,north carolina,60
121912,mesa,arizona,56
121932,wilmington,north carolina,48
121941,covington,washington,57
121950,wichita,kansas,23
121958,burbank,california,60
121966,lagrange,georgia,55
121969,apple valley,minnesota,60
121975,warren,ohio,41
121985,montclair,virginia,48
121986,atlanta,georgia,54
121988,vestal,new york,47
121990,chesapeake,virginia,62
122001,grand rapids,michigan,59
122011,robbinsdale,minnesota,43
122014,memphis,tennessee,39
122026,park ridge,illinois,53
122040,azusa,california,18
122046,boston,massachusetts,34
122048,bremerton,washington,18
122119,san luis obispo,california,52
122177,new york,new york,21
122184,south mills,north carolina,41
122194,houston,texas,25
122203,vista,california,37
122206,boston,massachusetts,28
122207,oceanside,california,46
122208,kenmore,new york,38
122210,little rock,arkansas,40
122232,new milford,connecticut,45
122251,hampden,north dakota,30
122271,evanston,illinois,70
122284,portland,maine,47
122293,beaverton,oregon,38
122305,bolingbrook,illinois,13
122321,jacksonville,north carolina,23
122331,oil city,pennsylvania,31
122349,omaha,nebraska,28
122386,manistee,michigan,31
122412,mckinney,texas,39
122417,canaan,new hampshire,35
122418,gastonia,north carolina,37
122423,burbank,california,35
122429,kamuela,hawaii,48
122449,guilderland center,new york,31
122458,river forest,illinois,45
122474,east greenwich,rhode island,34
122484,houston,texas,36
122506,coralville,iowa,27
122510,worcester,massachusetts,53
122512,minneapolis,minnesota,32
122513,san leandro,california,22
122530,westmont,illinois,20
122542,des moines,iowa,33
122607,chicago,illinois,42
122626,bridgeton,missouri,46
122656,nassau bay,texas,23
122665,lawton,michigan,28
122671,fort huachuca,arizona,32
122715,sherwood,arkansas,47
122738,coal township,pennsylvania,15
122747,houston,texas,45
122773,minneapolis,minnesota,36
122782,juneau,alaska,38
122791,stockton,alabama,70
122795,san francisco,california,22
122801,elm grove,wisconsin,38
122807,denver,colorado,27
122810,wynnewood,pennsylvania,50
122812,monrovia,california,43
122813,pisgah forest,north carolina,36
122866,wakefield,rhode island,15
122867,rochester,new york,56
122872,richmond,virginia,25
122876,bourne,massachusetts,37
122880,moorhead,minnesota,18
122888,jacksonville,florida,18
122901,newburgh,indiana,30
122919,duluth,minnesota,12
122921,lagrange,indiana,23
122938,san diego,california,22
122960,seattle,washington,25
123010,carmel,indiana,32
123021,daytona beach,florida,23
123029,puyallup,washington,19
123043,denver,colorado,34
123051,la crosse,wisconsin,28
123053,fayetteville,georgia,56
123058,fort pierce,florida,28
123080,bedford,ohio,40
123094,morrisville,north carolina,45
123104,bastrop,texas,51
123105,santa ana,california,44
123130,casselberry,florida,27
123132,charlotte,north carolina,42
123154,terrytown,louisiana,19
123173,woodhaven,new york,34
123196,napa,california,15
123203,philadelphia,pennsylvania,29
123215,carmichael,california,27
123225,bradenton,florida,59
123228,spanaway,washington,61
123231,mountain city,georgia,23
123238,florissant,missouri,57
123240,racine,wisconsin,54
123243,edmonds,washington,39
123244,colton,california,41
123249,colton,california,38
123257,circleville,ohio,20
123276,albuquerque,new mexico,53
123279,portland,oregon,44
123281,murphysboro,illinois,45
123284,milwaukee,wisconsin,60
123294,lewiston,maine,61
123297,fair lawn,new jersey,23
123298,portland,connecticut,19
123319,mount pleasant,south carolina,47
123343,summerland,california,51
123359,harrodsburg,kentucky,17
123367,newmarket,new hampshire,31
123377,middletown,connecticut,40
123390,columbia,south carolina,62
123395,dallas,texas,34
123410,washington,dc,37
123415,sioux falls,south dakota,55
123418,carlsbad,california,56
123438,cookeville,tennessee,40
123460,brea,california,31
123467,ballwin,missouri,45
123472,arlington,texas,44
123485,carthage,tennessee,56
123495,phoenixville,pennsylvania,32
123500,battle ground,washington,55
123503,memphis,tennessee,54
123510,westminster,colorado,65
123514,beaverton,oregon,34
123531,houston,texas,35
123534,vancouver,washington,29
123550,silver creek,new york,26
123566,clifton,new jersey,39
123567,chicago,illinois,45
123598,missoula,montana,48
123608,los banos,california,17
123617,kutztown,pennsylvania,43
123649,altamonte springs,florida,27
123650,everett,washington,48
123676,hollister,california,36
123681,ann arbor,michigan,44
123690,prestonsburg,kentucky,18
123700,mobile,alabama,63
123705,gem lake,minnesota,40
123724,north liberty,iowa,52
123732,minnetonka,minnesota,45
123734,philadelphia,pennsylvania,26
123742,columbia,maryland,53
123744,newark,delaware,25
123788,burnsville,minnesota,26
123790,mount vernon,new york,25
123801,los angeles,california,29
123811,bainbridge island,washington,61
123817,milwaukee,wisconsin,49
123820,burlingame,california,61
123824,billerica,massachusetts,17
123827,rancho palos veres,california,53
123861,hollister,california,28
123883,topeka,kansas,18
123886,st. paul,minnesota,60
123936,hoover,alabama,25
123946,chicago,illinois,64
123981,phoenix,arizona,46
123988,amarillo,texas,32
124020,los angeles,california,26
124060,whitehouse,texas,35
124065,houston,texas,17
124078,muskegon,michigan,25
124088,yelm,washington,18
124093,appleton,wisconsin,26
124158,berkeley,california,26
124175,st. cloud,minnesota,42
124179,newport news,virginia,37
124200,raleigh,north carolina,25
124207,new orleans,louisiana,27
124224,chicago,illinois,43
124229,atlanta,georgia,34
124298,stockton,california,25
124308,san francisco,california,27
124310,salem,south carolina,53
124329,new york,new york,35
124331,baton rouge,louisiana,21
124340,bonsall,california,63
124363,tallahassee,florida,36
124365,rochester,michigan,22
124372,acworth,georgia,36
124375,portales,new mexico,19
124378,brooklyn,new york,29
124384,las cruces,new mexico,57
124391,batavia,illinois,48
124456,richardson,texas,16
124465,pound,wisconsin,46
124466,montevallo,alabama,46
124474,canon city,colorado,53
124479,san pablo,california,38
124501,weatherford,texas,31
124562,pinon hills,california,19
124563,jacksonville,florida,37
124574,wellston,ohio,37
124583,marietta,georgia,18
124585,orlando,florida,10
124598,colchester,connecticut,33
124607,concord,new hampshire,62
124635,murfreesboro,tennessee,33
124646,noble,illinois,35
124648,cupertino,california,55
124652,albuquerque,new mexico,39
124689,salt lake city,utah,24
124720,baltimore,maryland,36
124724,bellville,ohio,55
124744,cedar rapids,iowa,17
124747,derby,kansas,43
124748,kansas city,missouri,38
124773,aylett,virginia,49
124778,bellingham,washington,34
124815,rochester,new york,21
124822,minneapolis,minnesota,35
124841,mansfield,pennsylvania,20
124846,renton,washington,18
124867,charlestown,new hampshire,19
124874,warren,new jersey,32
124876,redford,michigan,23
124910,nashville,tennessee,34
124935,fox point,wisconsin,28
124939,boothwyn,pennsylvania,39
124946,elizabeth,arkansas,56
124960,woodbury,minnesota,58
124967,belleville,illinois,45
124983,amarillo,texas,32
124989,old orchard beach,maine,46
124993,chicago,illinois,46
125003,westfield,indiana,26
125008,parma,ohio,38
125009,san diego,california,43
125018,arlington,texas,42
125026,san antonio,texas,44
125027,lancaster,pennsylvania,54
125030,wheeling,west virginia,30
125039,lafayette,indiana,27
125051,auburn,washington,46
125058,pittsburgh,pennsylvania,21
125064,kenosha,wisconsin,44
125065,falls church,virginia,34
125071,imperial beach,california,44
125117,bogart,georgia,55
125121,north franklin,connecticut,40
125132,williamsport,pennsylvania,46
125139,chicago,illinois,48
125143,new york,new york,22
125153,walton,kentucky,45
125157,port huron,michigan,38
125171,abington,massachusetts,29
125177,saginaw,michigan,29
125188,round rock,texas,30
125197,washington,dc,29
125216,fayetteville,north carolina,28
125217,calexico,california,18
125233,oregon city,oregon,51
125240,albany,oregon,35
125272,ingleside,illinois,26
125287,atlanta,georgia,40
125323,missoula,montana,38
125332,manchester,new hampshire,47
125334,lakewood,colorado,28
125335,columbia,south carolina,35
125345,raleigh,north carolina,25
125347,royersford,pennsylvania,32
125357,ithaca,new york,25
125396,albuquerque,new mexico,14
125400,macomb,michigan,59
125403,guyton,georgia,58
125404,manchester,new hampshire,25
125408,cary,north carolina,49
125411,louisville,kentucky,43
125429,palo alto,california,2
125436,oviedo,florida,33
125440,sea isle city,new jersey,50
125462,des moines,iowa,32
125518,torrance,california,48
125519,irvine,california,40
125540,oakland,california,60
125541,atlanta,georgia,50
125554,chesapeake,virginia,44
125562,san jose,california,26
125579,overland park,kansas,42
125587,portland,oregon,34
125610,melrose,massachusetts,17
125656,wilmington,delaware,19
125691,overland park,kansas,30
125692,elmira,new york,28
125701,anchorage,alaska,38
125720,chicago,illinois,22
125724,grant park,illinois,34
125729,litchfield,connecticut,17
125734,montclair,new jersey,25
125736,atlanta,georgia,17
125754,raleigh,north carolina,28
125780,sarasota,florida,34
125782,stanton,kentucky,33
125788,gainesville,florida,40
125795,lansdale,pennsylvania,23
125826,portland,oregon,42
125834,panama city beach,florida,34
125840,new york,new york,38
125841,sac city,iowa,18
125872,pittsburgh,pennsylvania,36
125876,kissimmee,florida,59
125880,oak park,illinois,42
125917,chico,california,33
125918,moscow,idaho,31
125930,buffalo,new york,30
125932,san francisco,california,20
125940,blacksburg,virginia,20
125979,dansville,new york,50
125993,paw paw,illinois,53
125998,north huntingdon,pennsylvania,50
126006,chicago,illinois,23
126014,san marcos,texas,21
126017,traverse city,michigan,54
126026,franklin,tennessee,44
126030,rockaway,new jersey,24
126035,jamaica plain,massachusetts,50
126053,harrodsburg,kentucky,16
126055,coeur d alene,idaho,33
126072,swainsboro,georgia,28
126080,san dimas,california,18
126083,plymouth,minnesota,41
126084,phoenix,maryland,52
126123,falls church,virginia,40
126128,philadelphia,pennsylvania,58
126169,eunice,louisiana,45
126181,cudahy,wisconsin,57
126190,cleveland,ohio,56
126196,wilmington,delaware,36
126222,east harwich,massachusetts,35
126224,mount laurel,new jersey,38
126232,branchville,new jersey,29
126240,marietta,georgia,51
126243,elk grove village,illinois,36
126255,evanston,illinois,40
126285,el sobrante,california,53
126292,pleasant grove,utah,40
126329,kent,washington,48
126330,bowling green,kentucky,26
126352,willard,,50
126360,salem,oregon,21
126367,new york,new york,22
126374,rensselaer,new york,39
126380,oak harbor,washington,41
126381,sacramento,california,26
126388,kernersville,north carolina,26
126395,arkansas,arkansas,28
126396,baltimore,maryland,11
126404,warwick,new york,38
126408,burlington,vermont,20
126410,columbia,missouri,60
126415,aluqueruqe,new mexico,14
126416,coventry,connecticut,47
126421,virginia beach,virginia,51
126429,wyoming,delaware,41
126432,boston,massachusetts,26
126437,houston,,33
126456,buffalo,new york,23
126486,portland,oregon,20
126492,westmont,illinois,31
126500,oceanside,california,47
126508,frederick,maryland,26
126511,athens,georgia,29
126568,sammamish,washington,17
126592,san diego,california,54
126599,meridian,mississippi,26
126604,north reading,massachusetts,27
126609,homewood,illinois,37
126617,santa fe,new mexico,30
126630,ashland,ontario,52
126634,oneonta,new york,35
126673,brooklyn,new york,33
126677,summerville,south carolina,26
126685,sioux falls,south dakota,18
126689,new haven,connecticut,25
126695,chicago,illinois,30
126697,hershey,pennsylvania,30
126713,burlington,north carolina,45
126726,stone mountain,georgia,34
126729,fayetteville,georgia,34
126733,fremont,michigan,11
126736,fulton,missouri,38
126753,cartersville,georgia,51
126765,pleasanton,california,43
126768,houston,texas,30
126803,cambridge,illinois,47
126805,defiance,ohio,55
126814,west chester,ohio,32
126824,o`fallon,illinois,24
126828,dothan,alabama,44
126829,fort thomas,kentucky,34
126843,ann arbor,michigan,62
126846,longwood,florida,18
126851,spring branch,texas,74
126860,portland,oregon,28
126881,tacoma,washington,26
126907,atlanta,georgia,50
126911,virginia beach,virginia,57
126917,fenton,missouri,70
126930,arroyo grande,california,68
126934,wheaton,illinois,53
126938,houston,texas,25
126965,glen burnie,maryland,15
126986,falls city,nebraska,27
126992,redmond,washington,35
127007,auburn,california,30
127022,albuquerque,new mexico,48
127040,tigard,oregon,25
127047,truckee,california,55
127048,beavercreek,ohio,51
127049,knoxville,tennessee,31
127076,lebanon,oregon,73
127081,winchester,virginia,31
127113,chicago,illinois,39
127135,pompano beach,florida,76
127136,chicago,illinois,24
127137,junction city,kansas,42
127149,bismarck,north dakota,11
127164,south lebanon,ohio,28
127167,sutter,california,43
127171,cincinnati,ohio,36
127190,jasper,indiana,57
127203,reading,pennsylvania,20
127204,albuquerque,new mexico,63
127208,franklin,kentucky,59
127233,marietta,georgia,29
127236,visalia,california,27
127241,san juan,puerto rico,30
127244,fredericksburg,virginia,1
127320,tinley park,illinois,44
127321,wilbraham,massachusetts,50
127359,beaverton,oregon,33
127372,oakland,california,42
127384,gainesville,texas,32
127387,netcong,new jersey,36
127419,albertville,minnesota,26
127431,carrollton,texas,32
127432,greenback,tennessee,22
127438,zephyrhills,florida,58
127441,st. peters,missouri,45
127453,mansfield,massachusetts,21
127490,meriden,connecticut,40
127493,new york,new york,36
127503,colgate,wisconsin,44
127505,mission,kansas,41
127519,west haven,connecticut,33
127535,little rock,arkansas,33
127569,chicago,illinois,55
127613,silver spring,maryland,22
127619,mosheim,tennessee,42
127620,marietta,georgia,43
127621,kill devil hills,north carolina,41
127623,voncouver,washington,27
127627,ft. myers,florida,66
127629,tularosa,new mexico,40
127631,westerville,ohio,56
127651,west palm beach,florida,43
127668,garland,texas,25
127685,liberty lake,washington,51
127704,lompoc,california,61
127718,san antonio,texas,49
127720,swansboro,north carolina,23
127727,bloomfield,new mexico,40
127738,cambridge,massachusetts,28
127767,medford,massachusetts,35
127773,parma,ohio,34
127782,hudson,massachusetts,36
127785,san diego,california,81
127797,west linn,oregon,50
127798,virginia beach,virginia,57
127813,lexington,kentucky,23
127817,corrales,new mexico,15
127824,winter park,florida,35
127836,loveland,colorado,53
127838,hot springs,arkansas,31
127858,new orleans,louisiana,41
127891,alameda,california,16
127893,washington,dc,32
127905,lakewood,ohio,24
127910,sugar land,texas,36
127914,anchorage,alaska,43
127926,lafayette,louisiana,26
127930,mobile,alabama,23
127934,milpitas,california,48
127941,arlington,virginia,30
127942,mobile,alabama,23
127961,hillsboro,oregon,46
127997,lacey,washington,26
128008,richmond,virginia,29
128011,portland,oregon,42
128033,gilchrist,oregon,47
128037,ferndale,michigan,25
128040,toledo,ohio,35
128043,athol,new york,45
128045,clearwater,florida,41
128049,alabaster,alabama,34
128060,denton,texas,36
128061,mission hills,kansas,15
128071,kentwood,michigan,26
128085,durham,north carolina,40
128087,douglasville,georgia,31
128088,cambridge,massachusetts,35
128094,cartersville,georgia,35
128100,milwaukee,wisconsin,35
128102,visalia,california,28
128109,irving,texas,47
128122,lithia springs,georgia,37
128133,n. chelmsford,massachusetts,29
128135,boise,idaho,47
128139,alma,michigan,23
128142,seattle,washington,31
128170,west bloomfield,michigan,32
128174,lititz,pennsylvania,44
128185,glendale,missouri,39
128195,catlettsburg,kentucky,26
128202,mountain view,california,32
128208,san antonio,texas,34
128214,seattle,washington,28
128221,pittsburgh,pennsylvania,40
128241,lakeville,connecticut,27
128256,roseville,california,27
128257,worcester,massachusetts,26
128284,louisville,kentucky,17
128291,slidell,louisiana,19
128324,huntsville,alabama,35
128325,toledo,ohio,43
128331,chittenango,new york,24
128337,simi valley,california,19
128340,philadelphia,pennsylvania,24
128362,amherst,new hampshire,54
128365,indianapolis,indiana,41
128391,austin,texas,25
128404,fall river,massachusetts,30
128406,columbia,missouri,31
128408,midland,michigan,57
128415,easton,maryland,37
128427,andrews,texas,36
128434,oak park,illinois,24
128449,killeen,texas,43
128464,new york,new york,52
128477,chicago,illinois,20
128506,east islip,new york,17
128541,allen,texas,32
128564,jackson,mississippi,38
128571,radcliff,kentucky,31
128574,carlstadt,new jersey,34
128588,new york city,new york,26
128593,iowa city,iowa,17
128606,merriam,kansas,33
128611,la habra,california,76
128622,tinley park,illinois,23
128640,cave creek,arizona,20
128650,west chester,ohio,32
128656,lacey,washington,48
128682,lincoln,nebraska,36
128701,cleveland,ohio,16
128709,cheverly,maryland,37
128727,christmas,florida,45
128732,north dighton,massachusetts,31
128738,andrews afb,maryland,52
128739,tidewater,virginia,33
128749,nashua,new hampshire,28
128760,st paul,minnesota,42
128779,minerva,ohio,16
128835,bellingham,washington,60
128841,melrose,massachusetts,42
128843,new york,new york,65
128911,lodi,california,29
128915,ridgeland,south carolina,43
128942,chula vista,california,31
128943,huntsville,alabama,39
128946,petaluma,california,23
128948,emmett,idaho,20
128978,olympia,washington,24
128985,minneapolis,minnesota,19
128990,dutchtown,missouri,48
128993,san marcos,texas,30
129002,san antonio,texas,9
129003,camarillo,california,2
129008,rapid city,south dakota,44
129073,kennesaw,georgia,30
129074,marietta,georgia,51
129075,iowa city,iowa,39
129084,boise,idaho,39
129086,alhambra,california,16
129108,aspen,colorado,19
129110,manassas,virginia,24
129114,san diego,california,40
129119,south dartmouth,massachusetts,59
129134,kansas city,kansas,26
129152,kinsey,montana,18
129161,houston,texas,57
129166,hollister,california,37
129176,conway,arkansas,37
129177,noblesville,indiana,48
129191,polson,montana,42
129212,ellicott city,maryland,24
129213,atlanta,georgia,44
129226,okemos,michigan,40
129233,salem,oregon,2
129266,fort worth,texas,20
129268,murray,iowa,17
129292,rougemont,north carolina,30
129311,portland,oregon,30
129312,wilmington,delaware,34
129313,auburn,kansas,16
129338,apache junction,arizona,24
129339,brandon,florida,55
129358,highland,california,36
129401,ann arbor,michigan,40
129410,fort worth,texas,29
129417,las vegas,nevada,10
129434,palm springs,california,23
129444,sherman oaks,california,30
129453,chicago,illinois,50
129458,seattle,washington,43
129461,montgomery,alabama,39
129465,durham,north carolina,33
129492,bismarck,north dakota,45
129494,portland,oregon,14
129526,westbury,new york,48
129572,columbus,ohio,19
129584,springfield,illinois,24
129641,durham,north carolina,16
129647,lake oswego,oregon,43
129665,st louis,missouri,48
129682,northbrook,illinois,43
129690,valley stream,new york,34
129693,st. louis,missouri,44
129716,tallahassee,florida,30
129742,livermore,california,39
129767,clinton,tennessee,19
129777,portsmouth,virginia,46
129783,mechanicsville,virginia,48
129801,las cruces,new mexico,35
129818,huntington,west virginia,42
129827,murfreesboro,tennessee,51
129833,bradford,pennsylvania,18
129835,fernandina beach,florida,23
129843,independence,missouri,31
129848,west hollywood,california,24
129851,philadelphia,pennsylvania,35
129855,milford,connecticut,18
129862,arlington,tennessee,15
129876,homewood,illinois,19
129879,providence,rhode island,28
129880,north wilkesboro,north carolina,30
129883,portland,oregon,23
129899,omaha,nebraska,43
129901,north tonawanda,new york,44
129911,los altos,california,43
129915,woodland hills,california,49
129945,brighton,massachusetts,27
129965,morristown,tennessee,44
129980,free union,virginia,57
129988,eagle point,oregon,31
129989,stone mountain,georgia,33
130008,sugar hill,georgia,31
130027,marathon,florida,32
130036,saginaw,michigan,15
130047,wichita,kansas,33
130049,kansas city,kansas,36
130053,canon city,colorado,21
130060,newport,rhode island,32
130063,flemington,new jersey,35
130074,lake st.louis,missouri,47
130099,sulphur,louisiana,24
130112,rocklin,california,36
130136,kansas city,missouri,40
130140,murray,kentucky,36
130149,albany,new york,42
130157,olympia,washington,47
130166,st. charles,missouri,69
130167,el cajon,california,54
130178,pleasant grove,alabama,31
130196,hacienda heights,california,39
130199,canoga park,california,20
130210,slidell,louisiana,38
130215,arlington,virginia,34
130216,centre,alabama,31
130221,louisville,kentucky,49
130224,cornwall,new york,27
130226,louisville,kentucky,24
130250,ridley park,pennsylvania,23
130258,meshoppen,pennsylvania,27
130263,miami,florida,24
130275,nassau,new york,31
130279,winter park,florida,26
130324,lancaster,pennsylvania,32
130348,king of prussia,pennsylvania,42
130353,hagerstown,maryland,37
130358,lawrenceville,georgia,35
130362,moreno valley,california,19
130368,olympia,washington,14
130380,seattle,washington,83
130400,ramsey,new jersey,19
130418,camden,south carolina,42
130430,boone,north carolina,27
130453,maple heights,ohio,47
130460,the villages,florida,63
130473,byram,mississippi,33
130474,nashville,tennessee,33
130484,falls city,nebraska,42
130493,albuquerque,new mexico,45
130527,seattle,washington,29
130547,newfields,new hampshire,22
130575,cincinnati,ohio,21
130577,lafayette,indiana,32
130581,griswold,iowa,18
130603,weymouth,massachusetts,21
130616,schofield barracks,hawaii,21
130636,swartz creek,michigan,20
130654,plano,texas,49
130670,columbia,maryland,45
130699,santa cruz,california,35
130710,grinnell,iowa,2
130714,st. louis,missouri,24
130715,buffalo,new york,36
130793,crawfordsville,indiana,29
130812,munroe falls,ohio,26
130826,milton,vermont,27
130844,cupertino,california,16
130847,russellville,arkansas,35
130849,scottsdale,arizona,20
130866,savannah,georgia,44
130873,fargo,north dakota,22
130890,petaluma,california,58
130913,dayton,ohio,35
130923,covina,california,43
130940,austin,texas,27
130950,jersey city,new jersey,32
130958,los angeles,california,34
130968,council bluffs,iowa,57
130971,cottage hills,illinois,34
130978,hoffman estates,illinois,14
130984,st. louis,missouri,38
130985,broadalbin,new york,15
131019,forked river,new jersey,33
131020,evanston,illinois,57
131025,commack,new york,47
131026,houston,texas,33
131027,portland,oregon,31
131032,west blocton,alabama,36
131045,henderson,nevada,21
131046,ellington,connecticut,26
131057,damascus,maryland,21
131069,cambridge,massachusetts,25
131070,charlotte,north carolina,28
131098,roanoke,virginia,67
131108,storm lake,iowa,21
131121,beloit,wisconsin,64
131137,webster groves,missouri,42
131143,liberty,north carolina,44
131147,sparks,nevada,36
131154,soddy-daisy,tennessee,18
131182,mobile,alabama,32
131184,winchester,kentucky,36
131191,radford,virginia,23
131202,salem,massachusetts,22
131213,chicago,illinois,17
131217,louisville,kentucky,42
131238,bismarck,north dakota,15
131254,kimesville,north carolina,44
131260,chicago,illinois,24
131265,johnston,iowa,23
131269,houma,louisiana,20
131273,fort worth,texas,20
131275,pipestone,minnesota,31
131284,philadelphia,pennsylvania,23
131285,montpelier,vermont,33
131288,lincoln,nebraska,38
131290,biloxi,mississippi,27
131293,tecumseh,kansas,25
131319,darien center,new york,20
131339,sequim,washington,54
131408,pleasant prairie,wisconsin,24
131432,branchburg,new jersey,14
131443,celebration,florida,23
131445,chicago,illinois,22
131481,northridge,california,29
131482,woburn,massachusetts,37
131491,osseo,wisconsin,28
131535,omaha,nebraska,31
131545,eagan,minnesota,31
131564,maplewood,new jersey,39
131588,hermosa beach,california,27
131594,citrus heights,california,47
131597,cypress,california,41
131602,plymouth,michigan,34
131604,new york city,new york,44
131622,two rivers,wisconsin,51
131681,muskegon,michigan,48
131689,pasadena,california,31
131699,richlandtown,pennsylvania,42
131749,milwaukee,wisconsin,53
131754,happy,texas,31
131767,atlanta,georgia,40
131768,stillwater,oklahoma,31
131779,morton grove,illinois,45
131791,kissimmee,florida,57
131807,beaverton,oregon,17
131862,owings mills,maryland,26
131868,boulder,colorado,39
131869,mankato,minnesota,40
131871,apine,california,18
131876,elbridge,new york,26
131877,saratoga springs,new york,19
131888,washington,dc,41
131894,berlin,connecticut,35
131904,pleasanton,california,42
131914,manchester,new hampshire,52
131934,canton,massachusetts,36
131942,austin,texas,29
131951,woolwich,maine,31
131954,san antonio,texas,19
131967,marietta,georgia,34
131968,chicago,illinois,38
131989,omaha,nebraska,45
132001,lawrence,pennsylvania,30
132003,kalamazoo,michigan,42
132006,champlain,new york,31
132017,portland,oregon,27
132023,mclean,virginia,18
132026,chicago,illinois,24
132030,rochester,new york,44
132050,cuyahoga falls,ohio,34
132062,tallahassee,florida,25
132065,san jose,california,35
132078,south orange,new jersey,43
132083,tazewell,virginia,47
132104,columbiana,ohio,47
132109,wayne,ohio,25
132115,austin,texas,40
132126,new orleans,louisiana,38
132131,titusville,pennsylvania,68
132133,fairfield,california,23
132140,wayland,michigan,33
132142,henderson,nevada,43
132151,st. louis,missouri,33
132154,mountain view,california,38
132157,larkspur,california,34
132161,washington dc,dc,30
132166,shelby township,michigan,28
