User-ID,ISBN,Book-Rating
163169,0441005489,5
163169,0446605239,6
163169,0786817879,8
163184,8439709498,7
163187,0310239621,10
163187,0671545140,6
163187,1570713383,10
163200,0345318315,8
163200,0441790348,9
163202,006103004X,9
163202,0312269102,9
163202,0312924585,9
163202,0345313860,8
163202,0375708111,10
163202,0380788624,10
163202,0385501560,9
163202,0385504470,10
163202,0393315088,9
163202,0395291305,10
163202,0425080021,10
163202,0425151867,8
163202,0441102670,10
163202,0441328008,10
163202,0441783589,10
163202,0441790348,10
163202,0451457811,10
163202,0452283701,10
163202,0471237124,10
163202,0486275566,10
163202,0553073273,10
163202,0553277472,10
163202,0553560719,10
163202,0553574353,9
163202,0671250671,5
163202,0679725768,9
163202,0738201731,10
163202,074341196X,9
163202,0743444965,9
163202,0812550706,10
163202,0834800799,10
163202,0930289234,10
163202,0930289595,10
163202,1563890119,10
163202,1563890410,10
163202,1563890895,10
163202,1568580991,10
163202,1569712395,10
163225,0142003727,7
163225,0446613770,8
163228,0375727132,10
163253,0743471393,5
163267,0316666343,10
163271,0671510053,9
163274,0446678074,3
163307,0061008079,8
163307,0140481389,7
163307,0312307020,5
163307,0312955758,2
163307,0385294638,5
163307,0385336314,8
163307,0394827015,5
163307,0440173701,8
163307,0440177049,7
163307,0440201926,5
163307,0440212200,7
163307,0440217512,7
163307,0440221315,8
163307,0440224594,3
163307,0440472431,7
163307,0440473500,8
163307,0440910099,8
163307,0452281903,3
163307,0553210114,8
163307,0553257382,7
163307,0553259016,8
163307,0553274503,10
163307,0801009928,8
163307,1558533265,7
163307,1558743669,10
163307,1558745157,6
163307,1885222971,5
163308,0142001430,9
163308,0374267812,10
163308,0679759263,9
163308,0812925300,10
163322,0679446699,10
163326,0140390537,2
163326,0312201656,9
163326,0312202911,9
163326,0316754315,8
163326,038547167X,7
163326,0385498802,7
163326,0395083567,8
163326,039913929X,10
163326,0440226430,9
163326,0449911446,10
163326,0553250256,5
163326,0671038184,9
163326,0671537458,8
163326,0679769447,9
163326,0804108749,9
163326,0805066128,7
163335,068483376X,8
163335,0684833778,8
163335,0684859300,7
163335,0684859769,8
163335,0767902076,10
163335,0890876789,8
163335,0890877033,9
163337,0312975767,5
163337,0425124347,7
163409,0020133405,8
163409,0553210793,8
163421,0156028751,7
163449,0394825985,10
163449,044922046X,7
163449,0553587064,7
163449,0671776134,10
163449,068816112X,10
163467,0060517794,7
163467,038072880X,8
163467,038079540X,7
163467,0380819724,5
163467,0440147956,9
163467,0440225698,5
163467,0671021001,7
163467,0671027123,7
163467,067179356X,7
163488,0060931418,7
163488,0060977027,6
163488,0064400964,8
163488,0140440046,6
163488,0142301493,9
163488,0312291639,7
163488,0312867808,8
163488,0316769487,10
163488,0345272587,9
163488,0345320239,8
163488,0345337662,7
163488,0345350499,4
163488,0345421949,5
163488,0375506179,7
163488,0425179672,9
163488,0446611085,5
163488,0451202341,9
163488,0553212478,8
163488,055321330X,8
163488,0553258915,6
163488,0553279378,7
163488,0553562614,9
163488,0671003755,9
163488,0671617028,9
163488,0671864173,8
163488,0679434046,8
163488,0679746048,7
163488,0679764046,6
163488,0679766758,8
163488,0679777423,8
163488,0765342529,6
163488,077109860X,7
163488,0812580354,7
163488,0842373195,5
163488,0886776376,8
163488,156865099X,7
163488,1573228281,8
163488,158062524X,6
163489,0375407561,8
163489,0684800713,5
163510,0060930535,10
163510,0684196395,10
163521,0446321540,9
163521,0553298038,7
163539,0312305060,7
163539,0440235162,7
163545,0380731231,8
163545,1400031354,10
163579,0373218192,5
163579,0385504209,8
163579,0425170349,7
163579,0441006434,3
163579,0812548051,8
163579,0812548094,8
163579,0812551494,9
163579,0842329129,6
163583,0446610399,8
163594,0679411089,8
163594,0684845067,9
163599,0452282152,5
163600,0060294698,5
163600,0373196148,10
163600,0373484232,5
163600,0373484887,5
163600,0373484895,5
163600,0373484909,5
163600,0446365386,5
163600,0515131229,5
163600,0515132020,5
163600,0671041630,10
163600,068985918X,5
163605,0345339703,10
163605,0452282195,10
163609,0971880107,9
163610,042518465X,8
163613,0140060669,8
163613,0671776975,10
163613,0743418174,10
163613,157322930X,8
163656,0380710722,8
163662,0140018603,8
163662,0671867156,7
163676,0312291639,7
163676,0316693286,7
163676,0375403531,9
163676,0385503822,9
163676,0425169863,9
163676,0439136350,10
163676,059035342X,10
163676,0739301985,9
163676,1558743669,10
163681,0380792478,8
163681,0671867164,6
163681,0812572483,6
163681,0892966556,7
163683,0345368436,9
163683,0553290797,8
163687,0385505833,5
163687,0684811073,10
163690,0449006522,8
163690,0515133302,9
163691,0312968922,7
163693,0440234743,6
163693,0440236673,8
163693,0743460529,8
163699,0385336780,6
163699,051513628X,10
163700,0684873230,9
163708,0440235162,7
163708,0671681567,5
163720,0395282659,10
163731,0452284295,6
163731,1573223328,10
163760,0340750626,7
163760,3423202327,5
163760,3442092981,5
163760,3453108191,6
163796,0316603570,8
163796,0399145087,8
163796,0399148760,10
163796,0553802461,10
163796,0743245520,10
163804,0060391839,8
163804,0060985011,7
163804,0061042005,5
163804,0061094595,7
163804,0061097101,6
163804,0061097934,6
163804,0061099805,6
163804,014011369X,9
163804,0142001740,7
163804,0312050631,6
163804,0312195265,9
163804,0312205406,7
163804,0312265840,8
163804,0312955006,9
163804,0312966970,8
163804,0312981961,5
163804,0312983867,8
163804,0312990456,9
163804,0316602906,8
163804,0316603287,7
163804,0316666343,9
163804,0345312015,5
163804,0345388771,7
163804,0345443284,6
163804,0380731851,8
163804,0380807866,4
163804,0385484518,8
163804,0385720106,5
163804,0399141146,2
163804,0399147284,9
163804,0399148639,9
163804,0425121631,9
163804,0425135020,7
163804,0425152898,10
163804,0425155722,7
163804,0425168298,9
163804,0440236703,8
163804,0440236738,10
163804,0446353957,6
163804,0446358576,8
163804,0446360856,7
163804,0446364150,5
163804,044651652X,5
163804,0446608009,6
163804,0451180054,8
163804,0451180216,7
163804,0451180410,8
163804,0451181468,8
163804,0451190491,9
163804,0451190521,9
163804,0451190548,9
163804,0451190556,9
163804,0451190564,9
163804,0451190572,9
163804,0451199960,7
163804,0451202244,8
163804,0451456718,8
163804,0452279690,8
163804,0452282195,5
163804,0515110396,7
163804,0515120006,7
163804,0515121495,7
163804,0515128546,7
163804,0515129224,6
163804,0515129240,5
163804,0515131083,7
163804,0517082381,8
163804,0553268880,9
163804,0553269100,8
163804,0553279378,7
163804,0553583468,8
163804,0553802461,7
163804,0670030651,9
163804,0670865796,8
163804,0670878847,6
163804,0671001795,8
163804,0671003755,7
163804,0671023209,9
163804,0671047345,8
163804,0671776134,8
163804,0679447156,5
163804,0679459618,7
163804,0688177751,7
163804,0743412753,6
163804,0786889047,7
163804,0821768387,5
163804,0821775286,3
163804,1400042577,5
163804,1551666839,6
163804,1551667010,6
163804,1551669005,9
163804,1551669234,5
163804,1563526298,7
163804,1878424319,3
163827,0151005672,9
163833,0440501091,7
163834,0446602450,3
163845,0553238973,9
163851,0316601950,7
163851,0425130282,8
163851,0425134350,8
163851,044021145X,7
163851,0440212359,8
163851,0440213525,6
163851,0440214041,8
163851,0440221471,7
163851,0451166892,9
163851,0451168615,7
163851,0451179285,9
163851,0451184963,6
163851,0553262645,7
163851,0553287303,6
163851,059044168X,10
163851,0670865796,7
163851,0671673688,5
163867,0060162945,8
163869,0486268667,7
163874,0871136791,10
163881,0373078358,5
163896,0380780860,7
163905,0451526570,8
163912,0440117658,8
163912,0451203046,7
163912,0553560220,7
163912,0553575104,8
163976,031205436X,8
163976,0380789019,8
164037,0446608602,8
164056,0439297710,5
164056,0590596802,7
164093,0671004549,7
164105,0060987561,9
164105,0316284955,8
164105,0316601950,8
164105,0446522570,7
164105,0671003755,9
164110,0671875264,7
164110,0804111278,8
164135,0517706857,8
164140,0375701214,6
164140,0375707972,9
164140,0679729437,8
164140,0679762108,7
164140,0679775439,8
164141,0375726403,4
164150,0345330145,8
164150,0440117658,8
164150,0449130703,4
164150,0553211668,8
164167,0449208672,5
164183,0385335660,7
164187,076790592X,9
164198,042517400X,6
164198,0441814964,5
164208,0440226430,10
164217,0670030449,7
164237,0842329129,5
164246,0066214440,8
164252,0399145680,5
164252,0679450440,7
164252,0684859718,7
164252,0684859726,8
164252,0684871270,9
164252,0688156142,8
164270,0515131229,8
164270,0515132020,8
164274,0156001314,10
164281,0061098019,5
164281,0345434498,8
164285,0028612787,8
164288,007219300X,10
164295,0385491034,1
164297,0060733993,5
164312,0061020400,8
164332,0886779502,8
164348,0061031011,10
164348,0345448820,10
164348,0446532231,10
164348,0671891510,9
164365,0452269121,3
164401,0786868716,9
164410,0140386645,8
164410,0451191137,8
164410,1573229571,9
164418,0373218974,9
164418,0373871295,9
164418,0373871759,10
164418,0373871791,9
164418,0373872038,10
164418,0373872054,9
164418,0373872356,9
164418,0385503822,10
164418,1556610661,9
164418,155661618X,9
164442,0345438329,9
164442,1588517314,8
164451,0441009328,6
164465,0064430227,10
164465,030700127X,5
164465,0307010368,10
164465,0307118606,9
164465,0307302008,5
164465,0394800168,10
164465,0394892178,8
164465,0439217504,10
164465,0439217512,10
164465,0439217539,10
164465,0439240654,10
164465,1579730272,6
164480,0060521848,5
164480,0060958022,7
164480,0061000078,9
164480,0140282033,7
164480,034539044X,3
164480,0380727412,3
164480,0380729180,4
164480,0385336179,7
164480,0385492081,8
164480,0385498845,8
164480,0425184943,6
164480,044021453X,6
164480,0449005615,8
164480,051513306X,8
164480,0743215656,4
164480,0767905385,7
164492,0312300565,7
164492,0312422156,8
164492,0316693006,7
164492,0375413634,9
164492,0380977303,7
164492,0385508042,6
164492,0399148515,8
164492,0399148817,7
164492,0399149155,7
164492,0446516570,8
164492,0525946284,7
164492,0743201957,6
164492,0743454146,5
164495,0842329129,6
164527,1400031346,6
164583,055357339X,9
164583,0553573403,10
164583,0671527215,10
164584,0312261594,5
164584,0312282990,5
164584,0312421273,5
164584,0316284955,9
164584,0316815837,6
164584,0316899984,5
164584,0345443284,8
164584,0345450884,5
164584,0375700269,7
164584,0385504209,7
164584,0425169693,7
164584,0451186923,8
164584,0452282152,7
164584,0670031062,5
164584,067103619X,5
164584,0679745203,7
164584,0743225406,8
164584,0804111359,7
164584,0804117683,3
164584,1551667231,3
164599,0373290551,8
164599,0380780747,6
164619,0393966356,4
164619,0440206154,9
164640,034538475X,10
164640,0345409272,10
164657,0595264603,10
164675,0061098019,8
164675,0140115773,7
164675,0201626098,9
164675,0312971397,7
164675,0345321421,7
164675,0345373537,9
164675,0345417623,8
164675,0374106843,8
164675,0375708111,8
164675,0380788624,9
164675,0385418957,10
164675,0385419937,8
164675,0385495315,8
164675,0393308839,7
164675,0393317552,9
164675,0394756886,4
164675,0399147136,8
164675,0425132625,7
164675,0425132935,6
164675,0425159116,6
164675,0425170349,8
164675,0425182673,7
164675,0440221463,6
164675,0440225299,8
164675,0441172717,9
164675,0446603422,9
164675,0449000265,8
164675,0449211479,8
164675,0449220354,9
164675,0451166892,8
164675,0553346687,9
164675,0553380966,9
164675,0670891770,7
164675,0671695886,10
164675,0684865459,9
164675,0688103464,7
164675,074325547X,10
164675,0743260244,10
164675,0786861754,10
164675,0871135809,7
164675,0898155681,8
164675,0967996309,8
164678,0486290816,8
164698,0590457233,8
164706,0590483455,10
164712,0440224764,6
164761,0399150439,9
164761,0451410750,9
164761,0553582755,9
164762,0425151875,7
164762,0451200101,6
164779,0553290789,9
164797,0671003755,9
164799,0312979479,9
164801,0553574663,8
164823,0440213290,10
164841,0804111359,8
164847,0146000595,10
164847,0553574639,10
164847,0553574663,10
164847,0671728024,9
164848,0446530891,3
164849,0316601950,9
164855,0446610399,8
164858,0312983271,7
164858,0446610038,9
164862,0345450892,7
164862,0452283795,7
164863,1592400876,8
164871,0440235057,6
164896,0446611859,9
164905,0373028644,6
164905,0373030185,4
164905,0373030223,5
164905,0373030266,8
164905,0373030428,8
164905,0373030533,5
164905,0373030940,7
164905,0373030967,5
164905,0373030991,6
164905,0373031068,5
164905,0373031114,6
164905,0373031122,5
164905,037303119X,6
164905,0373031289,5
164905,0373031300,5
164905,0373031327,6
164905,0373031335,6
164905,0373031556,7
164905,0373032056,7
164905,0373032420,7
164905,0373033338,5
164905,0373033362,5
164905,0373033419,8
164905,0373033443,7
164905,037303346X,7
164905,0373034423,5
164905,0373108370,7
164905,0373108540,5
164905,037311396X,8
164905,0373114508,5
164905,0373114982,6
164905,0373116179,5
164905,0373116446,4
164905,0373117078,5
164905,0373117213,5
164905,0373117450,6
164905,0373117477,5
164905,0373117485,5
164905,037311785X,6
164905,0373117965,5
164905,0373118023,6
164905,0373118090,5
164905,0373118120,2
164905,0373118597,9
164905,0373118678,5
164905,0373118716,5
164905,0373122306,8
164905,0373122616,7
164905,0373122675,9
164905,0373122721,5
164905,037312273X,8
164905,0373122780,10
164905,0373122918,9
164905,0373123078,9
164905,0373123086,9
164905,0373123108,10
164905,0373123787,7
164905,0373153260,9
164905,0373164203,5
164905,0373168373,7
164905,0373168411,6
164905,0373223897,8
164905,0373223927,7
164905,0373223935,6
164905,0373224133,6
164905,0373224907,7
164905,037322513X,7
164905,037322639X,7
164905,0373259565,10
164905,0373650418,5
164905,0373707010,8
164905,0373708300,6
164923,0345453786,7
164926,0140157352,5
164926,0345339681,9
164926,034540288X,7
164926,0345446666,9
164926,0385505833,8
164926,0395349222,10
164926,0395964644,10
164926,039914787X,9
164926,0425173755,9
164926,0440418321,8
164926,044041833X,8
164926,0440418569,8
164926,0451524934,9
164926,0553572997,10
164926,0571117422,8
164926,059035342X,8
164926,0664226019,8
164926,0679463321,6
164926,0785268839,9
164926,0836221362,10
164926,0842355715,8
164926,1401301061,10
164926,1576737330,6
164926,1576739759,5
164955,0312253486,9
164955,0312316690,9
164955,0385503954,8
164955,0385508042,8
164955,1573221716,9
164966,044023767X,9
164966,059045367X,9
164966,059049449X,9
164978,0684865114,7
164983,0553268929,8
165089,0312044194,8
165094,0312287682,6
165094,0786706759,5
165094,1585671894,6
165098,0380732688,8
165138,039304632X,9
165138,0609801279,3
165140,0843950803,6
165170,0440180295,10
165182,0345404793,5
165182,0425189414,7
165182,0553275380,9
165182,0786014482,8
165182,1551668246,7
165184,0679443673,8
165215,0743411269,9
165232,0061083267,9
165232,006108445X,7
165232,0312983131,7
165232,037318512X,10
165232,0373218443,10
165232,0373218451,9
165232,0373245017,8
165232,0373271875,8
165232,0373292538,8
165232,0373711018,9
165232,0380779617,8
165232,0451207947,8
165232,0451208293,9
165232,0515134007,10
165232,0670894184,5
165232,0843934131,8
165232,0843942045,8
165232,0843947772,9
165232,155166576X,8
165232,155166657X,10
165232,1551666774,10
165232,1551666944,10
165232,1551669056,10
165232,1551669293,8
165232,1551669390,10
165232,1551669498,10
165252,0373483902,6
165252,0553575104,8
165252,0743437640,8
165267,0061092045,7
165267,0345402871,6
165267,0385479565,6
165267,0425179559,7
165267,0446606383,7
165267,0553582747,9
165267,0679444815,9
165268,0061031089,8
165268,0061099481,8
165268,0312983417,8
165268,0345353145,8
165268,0345380371,8
165268,0374270325,7
165268,0380698196,4
165268,0380710811,4
165268,0394571029,7
165268,0425189872,7
165268,044017158X,7
165268,0440183669,8
165268,0440211727,7
165268,0440236819,5
165268,0449235769,5
165268,0451178157,8
165268,0553251473,6
165268,0553268880,8
165268,0553286528,5
165268,155166674X,8
165269,0877017883,9
165273,0671014196,8
165293,0380791412,6
165295,081255731X,6
165295,1551667010,7
165305,015602943X,9
165305,0679731148,7
165308,0020427859,9
165308,0060008032,8
165308,0060085452,8
165308,006016848X,10
165308,0060294671,7
165308,0060554185,8
165308,0060928336,8
165308,0060935464,9
165308,0060959037,9
165308,0060987103,9
165308,0060987529,9
165308,0061009059,10
165308,0061093890,7
165308,0064407667,9
165308,0064472272,8
165308,006621016X,5
165308,014028009X,10
165308,014029628X,8
165308,0140328742,8
165308,0312195516,7
165308,0312306326,8
165308,0312968159,7
165308,0316284955,8
165308,0316781266,7
165308,0345428544,9
165308,0345428560,10
165308,0345443004,9
165308,0345453387,8
165308,0373243790,8
165308,0373250118,7
165308,0373250193,9
165308,0373250207,8
165308,0373250215,6
165308,0373250258,5
165308,0373250266,7
165308,0373250304,6
165308,0373484224,8
165308,0373484429,8
165308,0373802021,9
165308,0375416641,8
165308,0375505148,5
165308,0375706429,6
165308,0375706771,7
165308,0375727345,8
165308,0375760628,6
165308,0380709139,10
165308,0380709163,10
165308,038070918X,10
165308,038070952X,10
165308,0380796090,8
165308,038079960X,7
165308,0380820447,7
165308,0385334036,9
165308,0385337639,8
165308,0385505833,8
165308,0394823370,10
165308,0425187012,8
165308,0439064872,10
165308,0439139600,10
165308,0440221315,7
165308,0440235421,7
165308,044023722X,8
165308,0440404193,10
165308,0440414806,8
165308,0440415632,10
165308,0440472091,10
165308,0440487617,9
165308,0440901588,10
165308,0440925592,10
165308,0446524565,7
165308,0446527785,7
165308,0446603651,8
165308,0448089017,8
165308,0448089025,9
165308,0448089033,10
165308,0448089041,8
165308,044808905X,8
165308,0449005569,8
165308,0451180232,7
165308,0452281679,8
165308,0452283825,8
165308,0515118559,8
165308,0515120006,8
165308,0515121843,6
165308,0515122734,8
165308,0515128546,8
165308,051513287X,10
165308,0525946829,6
165308,0553096834,10
165308,0553380362,9
165308,0553456482,8
165308,0590404008,5
165308,0590476769,6
165308,0670880728,10
165308,0670910236,9
165308,0679801111,9
165308,067980112X,9
165308,0679801138,9
165308,067988288X,9
165308,0679882898,9
165308,0679882901,10
165308,067988291X,10
165308,0684867532,5
165308,0689710887,8
165308,0689855443,5
165308,0743205049,7
165308,0743406184,8
165308,0743428595,8
165308,0743530292,8
165308,0767913000,8
165308,0802139256,9
165308,080411918X,5
165308,081296683X,8
165308,0821765221,8
165308,0821767860,8
165308,1572970251,9
165308,1572970669,8
165308,1573229571,9
165308,1576731235,10
165308,1585421758,5
165314,0312203241,9
165314,0684863472,7
165316,0345297709,6
165316,0441484999,5
165316,0671646060,6
165319,0060524944,7
165319,0060938455,6
165319,0061056502,6
165319,0064401847,9
165319,0135729823,8
165319,014043223X,6
165319,0142500135,8
165319,0152017682,6
165319,015201800X,6
165319,0152018018,6
165319,0156027321,6
165319,0312263120,7
165319,0312282702,6
165319,0345272609,7
165319,0345277996,5
165319,0345303067,6
165319,0345313151,6
165319,0345318854,6
165319,0345322215,5
165319,0345326490,6
165319,0345350472,9
165319,0345422805,8
165319,0345423038,5
165319,0345423054,5
165319,0345427165,6
165319,0345427181,6
165319,0345440781,5
165319,0345442997,6
165319,0373802021,7
165319,0375704027,6
165319,0375727345,6
165319,037582233X,7
165319,0380002930,5
165319,0380600129,5
165319,0380698439,8
165319,0380715309,7
165319,0380719223,7
165319,0380752298,6
165319,0380788497,10
165319,0380788500,8
165319,0380789019,6
165319,0380789035,8
165319,0385319444,6
165319,0395453909,8
165319,042508003X,8
165319,0425098478,7
165319,0425172546,7
165319,0425182886,8
165319,0425192725,5
165319,0425192733,6
165319,0425192938,9
165319,0440180295,9
165319,0440223547,7
165319,0440343690,8
165319,0440998050,6
165319,0441005489,9
165319,0441005764,6
165319,0441102670,7
165319,0441117732,7
165319,0441172695,6
165319,0441718515,6
165319,0441790348,9
165319,0441802087,6
165319,0446329835,5
165319,0449205061,6
165319,0449205193,6
165319,0449206475,5
165319,0449241114,6
165319,0449242072,6
165319,0451181379,6
165319,0451451155,6
165319,0451526716,5
165319,0452264464,5
165319,0452281423,8
165319,0452282152,6
165319,0517082381,9
165319,0553225987,5
165319,0553273906,6
165319,0553275739,5
165319,0553294385,6
165319,0553560719,9
165319,0553562967,6
165319,0553568019,6
165319,0553568027,6
165319,0553568035,6
165319,0553568167,6
165319,0553572377,7
165319,0553574132,8
165319,0553574140,7
165319,0553575384,6
165319,0553576550,8
165319,0553578731,6
165319,0553580272,6
165319,0609608924,9
165319,0618002227,5
165319,0670032379,8
165319,0671000314,6
165319,0671025341,5
165319,067150987X,6
165319,067151699X,7
165319,0671640992,8
165319,0671671812,7
165319,0671726889,8
165319,0671742760,6
165319,0671795171,6
165319,067181740X,6
165319,0679720200,6
165319,0679750304,5
165319,068484267X,5
165319,0684853523,5
165319,0688046126,5
165319,0689710682,10
165319,0689710895,5
165319,0689714858,6
165319,0689806590,9
165319,0740733060,10
165319,0743411870,6
165319,0743435125,6
165319,0760723079,8
165319,0765340011,6
165319,076534002X,5
165319,0786885688,5
165319,0806994754,7
165319,0812515161,6
165319,0812515595,6
165319,0812540336,6
165319,0812549007,8
165319,0812550706,8
165319,0812575482,6
165319,0812930088,8
165319,0821742841,6
165319,0836220730,8
165319,0864425295,7
165319,0886771625,7
165319,0886773776,6
165319,0886773784,6
165319,0886774004,6
165319,0886774012,6
165319,092927993X,9
165319,1550225480,10
165319,1555835562,8
165319,1560974273,7
165319,1563898586,4
165319,156402976X,10
165319,1569714290,7
165319,1572971142,5
165319,1582402086,6
165319,1885211279,5
165319,1892597004,9
165319,1929090307,8
165436,080410753X,8
165449,044023722X,9
165452,0060392452,7
165452,0140067841,8
165452,0312420021,7
165452,0345427653,2
165452,0380013207,10
165452,0441569595,9
165452,0553131796,9
165516,0394586603,10
165516,0440108268,7
165516,0671021001,8
165516,0762409533,10
165516,0821742841,8
165516,1566091594,6
165542,0679721037,10
165544,0671693816,6
165574,0060542128,5
165574,0743405900,8
165576,0375706410,9
165576,0425129586,6
165576,0452262933,6
165576,0671704966,7
165576,0671720996,7
165576,0671876287,6
165576,0679745653,7
165576,080411109X,8
165576,0886776430,8
165576,0886776619,9
165590,0884046818,8
165641,0316955124,10
165654,0393307050,10
165654,0486415872,9
165654,0618002227,10
165654,0618129081,10
165668,0684804441,8
165697,0060916508,8
165697,0140184961,4
165697,0345339703,10
165697,0385308477,7
165697,0451163966,8
165697,1401300014,5
165709,0385511612,7
165728,0345369947,9
165728,0345434803,6
165728,0451131185,8
165728,0451523350,5
165728,0451523881,5
165728,0451524446,10
165728,0460871765,10
165728,0671722778,10
165728,0671722840,10
165728,0811208478,7
165736,0449005828,8
165759,0345425588,5
165759,0385426151,5
165759,044022165X,5
165759,0553250221,8
165759,0684845164,10
165759,0875968031,5
165759,0879850213,5
165759,0934798532,8
165759,156458027X,7
165768,1590591224,8
165781,0345316509,8
165781,0441519253,6
165781,0671027387,7
165793,0812550706,7
165811,0449911012,10
165811,0553493981,8
165811,0671016784,10
165812,0142003077,8
165823,0451167317,9
165823,0451167805,8
165823,0671660632,6
165826,0425109720,8
165835,0553375407,10
165837,031242227X,9
165838,0312195516,10
165838,0316116106,5
165838,0446403695,10
165838,0451179285,10
165838,0671027360,10
165854,0836204387,8
165866,0061097101,9
165866,0316569321,9
165866,0316601950,9
165866,0385199570,10
165866,0451124340,10
165866,0451160444,9
165866,0451162072,8
165866,0451163524,9
165866,0452278902,10
165866,0453004687,9
165866,0517693119,10
165866,0525941908,9
165866,0670813648,10
165866,0670835382,10
165866,0670839531,9
165866,0670844527,8
165866,0670855030,9
165866,0670858692,10
165866,0670868361,9
165866,0684853507,10
165866,0684867621,9
165866,0811826848,10
165866,1573221937,8
165879,0060915544,10
165879,0060972122,9
165879,0380789019,9
165886,0385495846,7
165889,0060988649,7
165889,0140086838,8
165947,043936213X,10
165959,0451201507,7
165973,0671041789,9
165977,0020427859,6
165987,0142003727,9
165987,0312986343,5
165987,0345418832,6
165987,0451206673,9
165987,0679756973,10
166003,0425104273,5
166017,0060913061,10
166017,0060931396,8
166017,0060934913,6
166017,0140109269,10
166017,0312306180,8
166017,0345253426,4
166017,0345253434,3
166017,0345253442,3
166017,0345253450,4
166017,0345387651,5
166017,0375705619,5
166017,0380472821,10
166017,0380613255,10
166017,0393002241,8
166017,0440343119,9
166017,0451523261,10
166017,0451524039,8
166017,0452272785,8
166017,0553210351,7
166017,0553239074,9
166017,0553247921,10
166017,0671507036,9
166017,0671567713,8
166017,0671755056,6
166017,0743457463,7
166017,0767906314,9
166017,0771090994,7
166017,0802130119,10
166017,0811825558,10
166017,0871133741,10
166023,0590441698,8
166023,0590485857,8
166030,0061030635,8
166030,0373218966,8
166030,0446600474,3
166030,0553583441,10
166030,0671867091,10
166030,0671867172,5
166035,0312421273,7
166062,0380762587,9
166062,0671003755,8
166123,0060187476,8
166123,006109398X,9
166123,0064440044,10
166123,0152001182,10
166123,0307119491,10
166123,0312265840,10
166123,0312959974,7
166123,0316693294,8
166123,0345253434,10
166123,0345278313,7
166123,0345296583,7
166123,0345304225,7
166123,0345333926,7
166123,0345334019,8
166123,0345339681,10
166123,0345339738,10
166123,0345347226,8
166123,0345348699,6
166123,0345367693,9
166123,0345377591,9
166123,0345423402,7
166123,0345423429,8
166123,0373263708,7
166123,0399140751,8
166123,0399142703,8
166123,0399147195,8
166123,0399148892,9
166123,0399501487,7
166123,0425176037,8
166123,0425178765,7
166123,0425181685,7
166123,0440995779,9
166123,0441000916,8
166123,0441001971,9
166123,0441002935,10
166123,0441003745,9
166123,0441004164,8
166123,0441004520,8
166123,0441005241,9
166123,0441005748,8
166123,0441006256,9
166123,0441007813,9
166123,0446530239,9
166123,0446530859,8
166123,0446600598,7
166123,0446602825,8
166123,0446612545,5
166123,0446677450,10
166123,0449219453,7
166123,0449221504,10
166123,0451180054,5
166123,0451185994,7
166123,0451456963,8
166123,0553271636,8
166123,0553271644,7
166123,0553273310,7
166123,0553568949,7
166123,0553576801,7
166123,055357924X,7
166123,0590430122,8
166123,0618002235,10
166123,0671648861,5
166123,0671695320,8
166123,067945960X,8
166123,0694523275,8
166123,0739301985,10
166123,0786869445,7
166123,0809239973,10
166123,0812513738,10
166123,0812516834,5
166123,0812522400,7
166123,0812524969,7
166123,0812540026,7
166123,0812550285,10
166123,0812566688,7
166123,0812575407,8
166123,081257558X,9
166123,0880381744,10
166123,0880382678,9
166123,0880385197,8
166123,0880386126,7
166123,0880389095,8
166123,0886772540,7
166123,0886772680,5
166123,0886774802,10
166123,0886774829,9
166123,0886775981,10
166123,0886776554,8
166123,0892966777,7
166123,0920668364,10
166123,0966086503,8
166123,1551668246,9
166123,1559948302,8
166123,1570426600,9
166123,157566707X,9
166123,1589820568,8
166123,159052201X,10
166123,1893332004,3
166128,0020532105,10
166130,0060159790,7
166130,0394568354,6
166130,0425188809,7
166130,0439064872,8
166130,059035342X,8
166130,0883656442,7
166148,0451410378,7
166174,0394498364,8
166174,0553095137,6
166174,067942007X,7
166174,1582431434,8
166190,0553278274,8
166231,0440226104,5
166257,0811807282,8
166267,0345428064,8
166267,0515129828,8
166267,0671708228,8
166301,0345404114,6
166334,0553581651,8
166341,0060198133,8
166349,0446604232,5
166391,0312866380,9
166391,0316666009,10
166391,0316693006,10
166391,0316693235,9
166391,0316693251,9
166391,0316969680,8
166391,0385421982,10
166391,0385424728,10
166391,0385490992,10
166391,0385503822,10
166391,0385508042,9
166391,0385511612,8
166391,0440234743,10
166391,0446601241,8
166391,0446606383,9
166391,0446609323,6
166391,0671562460,6
166391,0842373195,7
166407,0380808072,8
166409,0340551194,4
166409,0345372050,8
166409,0375405909,8
166409,0385720106,6
166409,0446600547,5
166409,0449212602,10
166409,0449221504,5
166409,0451521250,10
166409,0553208845,10
166409,0553574663,6
166409,0553585118,7
166409,0671880187,9
166409,0743217713,8
166409,0786710624,5
166409,0871136791,8
166409,1569472122,8
166409,1573225789,8
166409,1582341303,5
166409,1885211155,10
166424,1558745157,7
166459,0812536037,8
166463,0452280621,8
166492,0060528737,8
166492,0060572965,8
166492,0345449347,2
166492,0441008534,9
166492,0441009239,9
166492,044100928X,7
166492,0441010512,9
166492,0441011675,9
166492,0553575422,9
166492,0553575430,9
166492,0553577255,9
166492,0553580515,9
166492,0679776508,7
166492,0743222946,9
166492,0743421574,9
166492,0886775167,6
166492,157322197X,2
166493,1570624240,9
166499,0060987529,6
166499,014038572X,7
166499,0515105198,6
